DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|CONTENT_AREA|YEAR|STUDENTGROUP|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT|ENROLLMENT_PERCENTAGE
470|2496|E|1|2012|4|80|62|71.4|81.8|7|22|NULL
470|2496|M|2|2012|10|69|7|100|100|20|20|NULL
470|2496|M|2|2012|11|57|54|51.3|46.2|39|39|NULL
470|2496|M|2|2012|7|64.5|21|83.8|86.4|142|154|NULL
470|2496|E|2|2012|11|53|53.5|54.2|50|24|26|NULL
470|2496|E|1|2012|1|74.5|53.5|77.3|87.2|44|86|NULL
470|2496|E|1|2012|5|72|57|70.5|87.1|95|170|NULL
470|2496|E|1|2012|6|69.5|24.5|100|70|2|10|NULL
470|2496|M|1|2012|4|51|80|25|47.1|16|17|NULL
470|2496|M|2|2012|12|56|9|94.6|100|37|37|NULL
470|2496|E|2|2012|3|58.5|29.5|78.9|84.8|90|158|NULL
470|2496|E|2|2012|1|50|31|70.5|81.4|44|86|NULL
470|2496|M|1|2012|8|14|89|20|20|5|5|NULL
470|2496|E|1|2012|8|91|41|100|83.3|2|6|NULL
470|2496|E|2|2012|12|65|12|100|100|25|25|NULL
470|2496|M|2|2012|8|23|43|40|40|5|5|NULL
470|2496|E|2|2012|2|67|30|81.1|85.1|53|94|NULL
470|2496|M|1|2012|1|64|54|58.7|67.5|75|83|NULL
470|2496|M|1|2012|2|64|63|55.6|69.7|72|76|NULL
470|2496|E|1|2012|9|72|57|71.1|86.1|97|180|NULL
470|2496|M|1|2012|6|50.5|85|25|37.5|16|16|NULL
470|2496|E|2|2012|5|58|32|75.8|83.5|95|170|NULL
470|2496|E|2|2012|6|95.5|14.5|100|80|2|10|NULL
470|2496|M|1|2012|9|63|66|50.4|64|127|139|NULL
470|2496|M|2|2012|2|68|21|88.9|92.1|72|76|NULL
470|2496|E|1|2012|7|71|57|70.5|86.2|95|174|NULL
470|2496|M|2|2012|4|55|42|56.2|52.9|16|17|NULL
470|2496|E|2|2012|9|58|30|76.3|83.3|97|180|NULL
470|2496|M|2|2012|1|59|26|76|78.3|75|83|NULL
470|2496|M|2|2012|3|63|21|85.5|88.7|131|142|NULL
470|2496|M|1|2012|5|64|57|61.1|72|131|143|NULL
470|2496|M|1|2012|10|70|17.5|100|100|20|20|NULL
470|2496|E|1|2013|4|52|63|48|63.8|25|47|NULL
470|2496|E|2|2013|7|68|28|80|84.6|115|201|NULL
470|2496|E|2|2013|8|60|42.5|50|50|2|4|NULL
470|2496|M|2|2013|11|77|44|81.1|75.7|37|37|NULL
470|2496|M|1|2013|3|75|43|75.4|85.5|114|124|NULL
470|2496|M|1|2013|12|80|21|91.4|100|35|36|NULL
470|2496|M|1|2013|11|69|83|25.6|28.2|39|39|NULL
470|2496|E|1|2013|6|51.5|55|50|75|14|36|NULL
470|2496|M|1|2013|8|91|63|100|100|3|3|NULL
470|2496|M|2|2013|7|68|15|92.8|94|139|150|NULL
470|2496|E|1|2013|5|70|43|71.4|85.8|105|169|NULL
470|2496|E|2|2013|4|65|42|65.2|66|23|47|NULL
470|2496|E|1|2013|7|70|47|69.2|85.1|117|201|NULL
470|2496|E|1|2013|3|70|41|74.5|89.9|94|158|NULL
470|2496|M|2|2013|5|68.5|14.5|94.3|95.5|122|133|NULL
470|2496|M|2|2013|10|65|5|100|100|19|20|NULL
470|2496|M|1|2013|6|54|70|42.9|47.6|21|21|NULL
470|2496|M|2|2013|8|86|21|100|100|3|3|NULL
470|2496|E|2|2013|9|67|31|76.7|82.7|103|191|NULL
470|2496|E|1|2013|1|73|45|73.6|87.5|53|96|NULL
470|2496|M|1|2013|7|72|46|69.3|80.1|140|151|NULL
470|2496|E|2|2013|5|68.5|27|81.7|87|104|169|NULL
470|2496|M|1|2013|4|62|67|48.3|60|29|30|NULL
470|2496|E|2|2013|3|70|24|83|89.2|94|158|NULL
470|2496|E|1|2013|9|64|50|64.8|82.7|105|191|NULL
470|2496|E|1|2013|12|70.5|22|90|100|30|30|NULL
470|2496|E|1|2013|8|52|44.5|50|25|2|4|NULL
470|2496|M|2|2013|9|69|18|91.9|93.2|123|133|NULL
470|2496|M|1|2013|5|73|46|74.6|85.7|122|133|NULL
470|2496|E|1|2013|2|68|47.5|65.2|80.7|66|109|NULL
470|2496|E|2|2013|10|75|11.5|100|100|14|14|NULL
470|2496|M|1|2013|1|77.5|47.5|71.2|79.1|80|86|NULL
470|2496|M|1|2013|2|68|46|68.3|82.4|63|68|NULL
470|2496|E|1|2013|11|59|68|41.9|51.5|31|33|NULL
470|2496|M|2|2013|6|56.5|31.5|85|85|20|20|NULL
470|2496|E|2|2013|6|55|35|61.5|69.4|13|36|NULL
470|2496|M|1|2013|9|73|55.5|66.1|77.6|124|134|NULL
470|2496|E|2|2013|11|67|60.5|57.1|45.2|28|31|NULL
470|2496|E|2|2013|1|70.5|30.5|82.7|86.5|52|96|NULL
470|2496|E|2|2013|2|67|27|76.9|81.7|65|109|NULL
470|2496|M|2|2013|12|55|5|100|100|33|34|NULL
470|2496|M|2|2013|3|66|14|94.7|96.7|113|123|NULL
470|2496|E|2|2013|12|72|11|100|100|29|29|NULL
470|2496|M|2|2013|2|62.5|13.5|91.9|95.5|62|67|NULL
470|2496|M|2|2013|4|78|34|86.2|83.3|29|30|NULL
470|2496|E|1|2013|10|76|22|100|100|14|14|NULL
470|2496|M|1|2013|10|80|12|94.7|100|19|20|NULL
470|2496|M|2|2013|1|70|17.5|93.8|93|80|86|NULL
1040|2607|H|1|2011|9|57|82|33.3|37.3|511|584|NULL
1040|2607|H|1|2011|11|61.5|99|2.4|1.8|170|170|NULL
1040|2607|H|1|2011|12|69|3|95.7|98.8|163|163|NULL
1040|2607|H|1|2011|10|69.5|6.5|87.3|92|150|150|NULL
1040|2607|H|2|2011|1|56|4|86.4|87.4|361|402|NULL
1040|2607|H|2|2011|10|57|1|100|100|149|149|NULL
1040|2607|H|1|2011|4|41|98|11.1|20|27|30|NULL
1040|2607|H|1|2011|7|60|63|47.8|50.9|624|692|NULL
1040|2607|H|2|2011|9|55|6|85.4|87.2|506|583|NULL
1040|2607|H|1|2011|2|57|77.5|36.6|41.5|295|331|NULL
1040|2607|H|2|2011|2|55|3|91.5|92.7|294|330|NULL
1040|2607|H|2|2011|4|62|29|70.4|76.7|27|30|NULL
1040|2607|H|2|2011|5|55|3|88.6|89.8|643|720|NULL
1040|2607|H|2|2011|6|82|19.5|91.7|91.7|12|12|NULL
1040|2607|H|1|2011|6|74.5|60|58.3|58.3|12|12|NULL
1040|2607|H|1|2011|3|61|65|47|49.7|634|704|NULL
1040|2607|H|2|2011|3|55|3|89.5|90.4|628|702|NULL
1040|2607|H|1|2011|5|60|67|45.3|48.3|649|722|NULL
1040|2607|H|2|2011|8|31|72|30.6|32.5|36|41|NULL
1040|2607|H|1|2011|1|63|53|52.7|54.2|366|403|NULL
1040|2607|H|2|2011|11|57.5|36.5|60.2|60.8|166|168|NULL
1040|2607|H|2|2011|12|54|1|100|100|161|163|NULL
1040|2607|H|1|2011|8|52|99|8.1|7.3|37|42|NULL
1040|2607|H|2|2011|7|57|3|92.1|93.1|619|691|NULL
1040|2607|H|1|2012|2|68|66|50.5|51.9|281|324|NULL
1040|2607|H|2|2012|2|65|5|91.8|91.7|281|324|NULL
1040|2607|H|1|2012|4|69|95.5|26.9|29|26|31|NULL
1040|2607|H|1|2012|9|67|77|44.5|48|427|515|NULL
1040|2607|H|2|2012|8|49|80|36.7|37.1|30|35|NULL
1040|2607|H|2|2012|1|51.5|4|90.3|90.4|290|336|NULL
1040|2607|H|1|2012|3|67|54|58.7|60.2|547|630|NULL
1040|2607|H|2|2012|4|69.5|11|73.1|64.5|26|31|NULL
1040|2607|H|2|2012|7|58|4|94.1|94.1|541|625|NULL
1040|2607|H|1|2012|1|66|47|63.7|65.3|292|337|NULL
1040|2607|H|2|2012|6|54|28|90.9|90.9|11|11|NULL
1040|2607|H|2|2012|3|57|4|91.9|92.4|545|629|NULL
1040|2607|H|1|2012|11|67.5|99|4.9|3.5|144|144|NULL
1040|2607|H|1|2012|12|61|2|98.6|100|141|141|NULL
1040|2607|H|1|2012|5|67|57.5|56.9|58.5|562|650|NULL
1040|2607|H|2|2012|9|57|8|88|88.5|425|514|NULL
1040|2607|H|1|2012|7|67|54|59.5|61.5|543|626|NULL
1040|2607|H|1|2012|8|68.5|99|16.7|8.6|30|35|NULL
1040|2607|H|1|2012|6|61|16|72.7|72.7|11|11|NULL
1040|2607|H|2|2012|10|57|1|100|100|146|146|NULL
1040|2607|H|2|2012|12|51|1|100|100|141|141|NULL
1040|2607|H|1|2012|10|67|4|94.5|96.6|146|146|NULL
1040|2607|H|2|2012|11|69|37|69.7|70.3|145|145|NULL
1040|2607|H|2|2012|5|57.5|5|91.1|91|560|649|NULL
1040|2607|H|1|2013|2|57|69|46.7|48.3|259|300|NULL
1040|2607|H|2|2013|4|43|8.5|83.3|77.5|30|40|NULL
1040|2607|H|2|2013|9|53|5|85.6|85.9|389|481|NULL
1040|2607|H|1|2013|4|52|84.5|30|27.5|30|40|NULL
1040|2607|H|1|2013|1|55|37.5|55|59.8|280|331|NULL
1040|2607|H|1|2013|3|56|45|52.3|56.2|509|591|NULL
1040|2607|H|2|2013|2|55.5|3|91.5|91.6|258|299|NULL
1040|2607|H|1|2013|7|56|42|53.8|56.8|509|599|NULL
1040|2607|H|1|2013|5|56|49|50.7|54|531|622|NULL
1040|2607|H|1|2013|10|58|2|90.5|97.3|147|147|NULL
1040|2607|H|1|2013|8|47|99|3.3|9.4|30|32|NULL
1040|2607|H|2|2013|10|48|1|98.6|99.3|147|147|NULL
1040|2607|H|1|2013|9|56|82|36.2|41.3|392|484|NULL
1040|2607|H|1|2013|11|57.5|99|2.2|2.2|136|136|NULL
1040|2607|H|1|2013|6|70.5|15.5|75|77.8|8|9|NULL
1040|2607|H|2|2013|7|53|3|91.3|91|507|597|NULL
1040|2607|H|2|2013|3|53|3|89.5|89.8|506|588|NULL
1040|2607|H|2|2013|6|60.5|8.5|62.5|66.7|8|9|NULL
1040|2607|H|1|2013|12|58|1|98.5|100|133|133|NULL
1040|2607|H|2|2013|1|47|3|87.1|86.6|278|329|NULL
1040|2607|H|2|2013|12|51|1|100|100|133|133|NULL
1040|2607|H|2|2013|11|52.5|31|66.9|65.4|136|136|NULL
1040|2607|H|2|2013|5|52|3|89.6|89.3|528|619|NULL
1040|2607|H|2|2013|8|41|57|51.7|51.6|29|31|NULL
2690|2683|E|2|2011|1|39|39|49.3|67.6|67|102|NULL
2690|2683|E|1|2011|2|33.5|40.5|39.7|77.3|58|97|NULL
2690|2683|E|1|2011|1|23|41|31.3|71.3|67|101|NULL
2690|2683|E|1|2011|12|19|26|40.6|100|32|32|NULL
2690|2683|E|1|2011|9|24|44|32.2|72.3|115|184|NULL
2690|2683|E|1|2011|11|38|65|25|21.9|32|32|NULL
2690|2683|E|2|2011|4|35|42|42.7|65.7|89|143|NULL
2690|2683|E|1|2011|10|35|23.5|70|100|10|14|NULL
2690|2683|E|2|2011|2|39|36|55.2|73.2|58|97|NULL
2690|2683|E|2|2011|3|48|32.5|75|82.1|36|56|NULL
2690|2683|E|1|2011|5|24.5|41|35.5|75|124|196|NULL
2690|2683|E|1|2011|6|1|33|0|0|1|2|NULL
2690|2683|E|1|2011|4|31|48|33.7|69.7|89|142|NULL
2690|2683|E|2|2011|8|35|60.5|35.7|31.8|14|22|NULL
2690|2683|E|2|2011|10|57|18|90|100|10|14|NULL
2690|2683|E|2|2011|5|39|37|52.4|70.6|124|197|NULL
2690|2683|E|2|2011|6|9|55|0|50|1|2|NULL
2690|2683|E|2|2011|9|37|39|48.7|68.1|115|185|NULL
2690|2683|E|2|2011|12|42.5|18|87.5|96.9|32|32|NULL
2690|2683|E|1|2011|8|34|58|21.4|27.3|14|22|NULL
2690|2683|E|2|2011|11|31.5|66|28.1|15.6|32|32|NULL
2690|2683|E|1|2011|3|22.5|31.5|38.9|85.7|36|56|NULL
2690|2683|E|2|2011|7|39|36|54.1|75.1|111|177|NULL
2690|2683|E|1|2011|7|24|39|36.9|80.1|111|176|NULL
2690|2683|E|2|2012|10|75.5|14.5|100|100|10|12|NULL
2690|2683|E|1|2012|12|28|30|51.7|100|29|29|NULL
2690|2683|E|1|2012|4|30.5|58|24.4|65.5|78|110|NULL
2690|2683|E|2|2012|1|46.5|33|55.4|66.2|56|80|NULL
2690|2683|E|1|2012|5|26.5|56|25.9|70.4|116|159|NULL
2690|2683|E|1|2012|11|29.5|72.5|20|20|30|30|NULL
2690|2683|E|1|2012|9|22|57|20.4|66.9|108|151|NULL
2690|2683|E|1|2012|3|17|42.5|27.5|77.4|40|53|NULL
2690|2683|E|2|2012|9|44.5|38.5|54.6|70.6|108|153|NULL
2690|2683|E|2|2012|3|47|27|70|81.5|40|54|NULL
2690|2683|E|1|2012|2|21.5|57|19.4|67.5|62|83|NULL
2690|2683|E|2|2012|6|27|69.5|0|50|2|4|NULL
2690|2683|E|2|2012|7|49|33|61.7|78.5|107|149|NULL
2690|2683|E|1|2012|7|25.5|54|27.4|74.8|106|147|NULL
2690|2683|E|2|2012|5|48.5|36|59.5|73.3|116|161|NULL
2690|2683|E|1|2012|1|31.5|51|32.1|71.2|56|80|NULL
2690|2683|E|2|2012|8|23|69|27.3|18.8|11|16|NULL
2690|2683|E|2|2012|12|46|17|75.9|93.1|29|29|NULL
2690|2683|E|1|2012|6|5|76.5|0|25|2|4|NULL
2690|2683|E|1|2012|8|28|76|8.3|18.8|12|16|NULL
2690|2683|E|2|2012|11|49.5|62|30|20|30|30|NULL
2690|2683|E|2|2012|4|48.5|39.5|52.6|68.5|78|111|NULL
2690|2683|E|2|2012|2|48.5|37|61.3|78.8|62|85|NULL
2690|2683|E|1|2012|10|52.5|31|80|100|10|12|NULL
2690|2683|E|1|2013|12|27|23.5|58.3|100|24|24|NULL
2690|2683|E|1|2013|2|35|51|38.3|78.5|47|79|NULL
2690|2683|E|2|2013|11|33.5|55|29.2|29.2|24|24|NULL
2690|2683|E|1|2013|4|44|53|46.3|77.8|67|99|NULL
2690|2683|E|2|2013|9|36|33|54|74.6|87|138|NULL
2690|2683|E|2|2013|5|37|31|55.8|76.4|95|148|NULL
2690|2683|E|1|2013|1|30.5|46.5|52.1|82.6|48|69|NULL
2690|2683|E|2|2013|1|29.5|29.5|47.9|63.8|48|69|NULL
2690|2683|E|1|2013|5|34|48|45.3|80.4|95|148|NULL
2690|2683|E|2|2013|10|45.5|8|75|100|8|10|NULL
2690|2683|E|2|2013|7|39|30|58.4|78.4|89|134|NULL
2690|2683|E|1|2013|3|29.5|34.5|42.9|85.7|28|49|NULL
2690|2683|E|1|2013|9|35|53|43.7|79|87|138|NULL
2690|2683|E|1|2013|11|39.5|67.5|33.3|37.5|24|24|NULL
2690|2683|E|2|2013|3|28.5|20|60.7|87.8|28|49|NULL
2690|2683|E|2|2013|4|40|36|53.7|70.7|67|99|NULL
2690|2683|E|2|2013|8|8.5|57|16.7|57.1|6|14|NULL
2690|2683|E|1|2013|7|35|47|47.2|82.8|89|134|NULL
2690|2683|E|2|2013|12|32.5|12|79.2|100|24|24|NULL
2690|2683|E|2|2013|2|45|31|63.8|87.3|47|79|NULL
2690|2683|E|1|2013|10|27.5|19.5|62.5|100|8|10|NULL
2690|2683|E|1|2013|8|18.5|57|16.7|57.1|6|14|NULL
1040|2905|E|1|2011|3|50|38|60|83.1|135|213|NULL
1040|2905|E|2|2011|2|69|27|80|88.3|55|94|NULL
1040|2905|E|2|2011|1|45|24|66.2|88.3|80|120|NULL
1040|2905|E|1|2011|6|52.5|38.5|50|44.4|6|9|NULL
1040|2905|E|2|2011|3|56|26|71.9|88.3|135|214|NULL
1040|2905|E|1|2011|9|48|45|50.5|80|103|180|NULL
1040|2905|E|2|2011|7|56|23|74.4|92.4|125|197|NULL
1040|2905|E|2|2011|8|59.5|46.5|40|41.2|10|17|NULL
1040|2905|E|2|2011|5|56.5|25.5|72.3|90.2|130|205|NULL
1040|2905|E|1|2011|8|43.5|58|50|52.9|10|17|NULL
1040|2905|E|1|2011|11|52|60|42.9|45.7|35|35|NULL
1040|2905|E|1|2011|12|40|22|79.4|100|34|34|NULL
1040|2905|E|1|2011|10|59|27.5|90.6|100|32|33|NULL
1040|2905|E|2|2011|12|64|13|91.2|100|34|34|NULL
1040|2905|E|1|2011|5|50|38|60.5|84.8|129|204|NULL
1040|2905|E|1|2011|7|52|38|60.8|85.7|125|196|NULL
1040|2905|E|2|2011|11|62|47.5|52.9|70.6|34|34|NULL
1040|2905|E|1|2011|1|50|38|63.3|84|79|119|NULL
1040|2905|E|1|2011|2|51.5|39.5|55.4|81.9|56|94|NULL
1040|2905|E|2|2011|9|47|30|65|86.2|103|181|NULL
1040|2905|E|2|2011|6|38|37|60|44.4|5|9|NULL
1040|2905|E|2|2011|10|72.5|14|93.8|100|32|33|NULL
1040|2905|E|2|2012|2|56|20|78.2|89.5|55|86|NULL
1040|2905|E|1|2012|12|63|28|90.3|100|31|31|NULL
1040|2905|E|1|2012|1|73|48|77.6|86.7|67|113|NULL
1040|2905|E|2|2012|1|46|25|70.1|87.6|67|113|NULL
1040|2905|E|1|2012|11|54|73|34.4|65.6|32|32|NULL
1040|2905|E|1|2012|2|58|49|61.8|90.8|55|87|NULL
1040|2905|E|1|2012|3|68|48|71.1|88.3|121|196|NULL
1040|2905|E|2|2012|12|53|9|86.2|100|29|29|NULL
1040|2905|E|1|2012|9|64|54|63.4|86.5|93|171|NULL
1040|2905|E|2|2012|8|21.5|54.5|20|23.1|10|13|NULL
1040|2905|E|2|2012|3|49|23|74.4|88.2|121|195|NULL
1040|2905|E|1|2012|4|47|72|0|100|1|4|NULL
1040|2905|E|2|2012|10|56|10|93.1|100|29|29|NULL
1040|2905|E|2|2012|6|68.5|31|83.3|70|6|10|NULL
1040|2905|E|1|2012|6|58|54|66.7|70|6|10|NULL
1040|2905|E|1|2012|10|78|32|93.1|100|29|29|NULL
1040|2905|E|2|2012|5|48|23|73.3|89.4|116|189|NULL
1040|2905|E|1|2012|5|68|48|70.7|89.5|116|190|NULL
1040|2905|E|2|2012|7|58|21.5|78.6|93|112|186|NULL
1040|2905|E|1|2012|8|44.5|74.5|20|38.5|10|13|NULL
1040|2905|E|2|2012|9|48|28|67.7|86.5|93|170|NULL
1040|2905|E|2|2012|4|31|36|0|100|1|4|NULL
1040|2905|E|1|2012|7|71|47.5|75|92|112|187|NULL
1040|2905|E|2|2012|11|44|49|54.8|58.1|31|31|NULL
1040|2905|E|1|2013|6|33|45|25|85.7|4|7|NULL
1040|2905|E|1|2013|5|55|35|63.7|87.3|113|165|NULL
1040|2905|E|1|2013|11|57|66|25.8|51.6|31|31|NULL
1040|2905|E|2|2013|1|53|20.5|72.1|85.9|68|99|NULL
1040|2905|E|1|2013|12|67|17|92.9|100|28|28|NULL
1040|2905|E|1|2013|8|64.5|90|16.7|46.7|6|15|NULL
1040|2905|E|2|2013|12|39|10|93.1|100|29|29|NULL
1040|2905|E|2|2013|10|61|11|100|100|25|25|NULL
1040|2905|E|1|2013|1|55|30|61.8|89.9|68|99|NULL
1040|2905|E|1|2013|2|54|40|63.3|83.6|49|73|NULL
1040|2905|E|1|2013|10|71|18|96|100|25|25|NULL
1040|2905|E|2|2013|5|50|20|77|86.1|113|165|NULL
1040|2905|E|2|2013|6|60.5|33|50|42.9|4|7|NULL
1040|2905|E|1|2013|9|52|45|53.3|85|92|147|NULL
1040|2905|E|2|2013|11|35|44|41.9|48.4|31|31|NULL
1040|2905|E|2|2013|9|44|25.5|69.6|81.6|92|147|NULL
1040|2905|E|1|2013|4|81|71|100|100|3|7|NULL
1040|2905|E|1|2013|7|53|33|64.9|91.1|111|157|NULL
1040|2905|E|2|2013|8|28.5|74.5|0|33.3|6|15|NULL
1040|2905|E|1|2013|3|53.5|34|61.4|86.7|114|165|NULL
1040|2905|E|2|2013|3|54|20|76.1|84.1|113|164|NULL
1040|2905|E|2|2013|7|54|20|80.2|89.2|111|157|NULL
1040|2905|E|2|2013|2|49|19|81.6|82.2|49|73|NULL
1040|2905|E|2|2013|4|41.5|34|75|87.5|4|8|NULL
470|2912|E|1|2011|11|44.5|82|11.1|8.3|36|36|NULL
470|2912|E|1|2011|9|32.5|55|27.1|57.3|140|253|NULL
470|2912|E|1|2011|10|54|28|100|100|3|3|NULL
470|2912|E|2|2011|9|40.5|48.5|44.3|53|122|230|NULL
470|2912|E|2|2011|10|66|14|100|100|3|3|NULL
470|2912|E|2|2011|5|44|43|54.2|61.4|96|176|NULL
470|2912|E|2|2011|6|31|66|17.2|29.8|29|57|NULL
470|2912|E|1|2011|12|28.5|32|44.4|97.2|36|36|NULL
470|2912|E|2|2011|8|35|80.5|5.6|8|18|25|NULL
470|2912|E|2|2011|2|40.5|43.5|48.6|56.6|70|122|NULL
470|2912|E|2|2011|4|35|54|30|39.8|50|103|NULL
470|2912|E|2|2011|3|44|43|56|64.6|75|130|NULL
470|2912|E|2|2011|1|42|54|41.8|50.5|55|111|NULL
470|2912|E|1|2011|6|35.5|60|19.6|41.2|46|80|NULL
470|2912|E|1|2011|8|42.5|84.5|5.6|12|18|25|NULL
470|2912|E|1|2011|3|31.5|51.5|33.8|68.9|80|135|NULL
470|2912|E|1|2011|5|32|53|33|65.3|97|176|NULL
470|2912|E|1|2011|2|32.5|53|25|57.5|76|134|NULL
470|2912|E|1|2011|4|36|59|22.2|45.5|63|121|NULL
470|2912|E|1|2011|7|32|53|32|62.8|125|231|NULL
470|2912|E|2|2011|11|34.5|78|9.4|0|32|32|NULL
470|2912|E|2|2011|12|41|24|77.4|93.5|31|31|NULL
470|2912|E|2|2011|7|42|43|52.3|59.1|107|208|NULL
470|2912|E|1|2011|1|39|55|32.8|58.2|67|122|NULL
470|2912|E|1|2012|4|39|68|21.7|53|69|115|NULL
470|2912|E|2|2012|2|40.5|44|53.8|61.7|78|120|NULL
470|2912|E|2|2012|1|48|47|54.2|51.8|59|112|NULL
470|2912|E|2|2012|10|59|25|100|100|7|9|NULL
470|2912|E|1|2012|6|43|68|29.5|54.2|44|72|NULL
470|2912|E|1|2012|11|35|82|10.3|10.3|39|39|NULL
470|2912|E|1|2012|12|45|43.5|55.3|100|38|38|NULL
470|2912|E|1|2012|2|36.5|66|20.9|61.2|86|129|NULL
470|2912|E|1|2012|1|42|66|30.4|59|69|117|NULL
470|2912|E|1|2012|3|40.5|63|27.9|66.4|86|131|NULL
470|2912|E|2|2012|5|41|43|52.3|62.5|111|176|NULL
470|2912|E|2|2012|9|42|48|51.5|55.2|130|223|NULL
470|2912|E|2|2012|8|20|89|0|16.7|11|18|NULL
470|2912|E|1|2012|10|47|44|57.1|100|7|9|NULL
470|2912|E|2|2012|3|46|38|57.3|65.4|82|130|NULL
470|2912|E|1|2012|9|40|66.5|23.6|58.6|148|237|NULL
470|2912|E|1|2012|5|39|65|23.4|62.6|111|174|NULL
470|2912|E|1|2012|7|41|64|27.1|63.2|144|228|NULL
470|2912|E|1|2012|8|23|81|0|22.2|11|18|NULL
470|2912|E|2|2012|12|38.5|24.5|85.3|97.1|34|34|NULL
470|2912|E|2|2012|6|60|64.5|61.5|39.3|26|56|NULL
470|2912|E|2|2012|7|43.5|43.5|58.7|60.3|126|214|NULL
470|2912|E|2|2012|11|54|75.5|27.8|8.3|36|36|NULL
470|2912|E|2|2012|4|40|56|49.1|46.1|55|102|NULL
470|2912|E|1|2013|2|36|61|28.2|60.6|71|104|NULL
470|2912|E|1|2013|5|28|57|24.7|61.8|85|157|NULL
470|2912|E|1|2013|6|39|66|22.4|51.4|49|72|NULL
470|2912|E|1|2013|9|32|63|22|56.2|123|217|NULL
470|2912|E|1|2013|8|12.5|73|0|21.1|10|19|NULL
470|2912|E|1|2013|11|28|80|3|2.9|33|34|NULL
470|2912|E|1|2013|12|26|31|47.1|88.2|34|34|NULL
470|2912|E|2|2013|9|47|47|48.6|56.1|109|212|NULL
470|2912|E|2|2013|10|76|25|80|91.7|10|12|NULL
470|2912|E|2|2013|2|52|44|57.4|64.4|61|101|NULL
470|2912|E|2|2013|12|58.5|20.5|83.3|100|30|30|NULL
470|2912|E|2|2013|6|47|56.5|35.3|44.1|34|68|NULL
470|2912|E|1|2013|1|28|62|19|56.8|63|125|NULL
470|2912|E|2|2013|11|52|74|17.2|6.7|29|30|NULL
470|2912|E|2|2013|5|51|40|57.6|64.1|85|156|NULL
470|2912|E|2|2013|4|46.5|52|45.7|43|70|128|NULL
470|2912|E|2|2013|8|24|77|22.2|21.1|9|19|NULL
470|2912|E|1|2013|10|29|31|45.5|100|11|12|NULL
470|2912|E|2|2013|1|36|46|44.8|52.8|58|123|NULL
470|2912|E|1|2013|4|33|64.5|20.2|49.2|84|132|NULL
470|2912|E|2|2013|7|52|44|53.6|61.5|110|205|NULL
470|2912|E|1|2013|7|32|58|25.8|61.9|124|210|NULL
470|2912|E|1|2013|3|27.5|50.5|30|71.1|50|97|NULL
470|2912|E|2|2013|3|51|32|59.2|78.1|49|96|NULL
470|2956|M|2|2011|1|46|43|55.4|53.4|332|381|NULL
470|2956|M|1|2011|12|63|36|77|100|165|165|NULL
470|2956|M|1|2011|9|62|73.5|40.3|48.3|613|719|NULL
470|2956|M|1|2011|10|69|32|86|100|43|43|NULL
470|2956|M|1|2011|2|62|70|40|51.6|325|378|NULL
470|2956|M|2|2011|9|47|39|59.4|59|614|720|NULL
470|2956|M|1|2011|6|58|83|29.7|33|91|104|NULL
470|2956|M|2|2011|10|59|11|93|97.7|43|43|NULL
470|2956|M|1|2011|11|58|95|10.2|3.6|166|167|NULL
470|2956|M|1|2011|1|63|73|46.5|50.8|331|384|NULL
470|2956|M|1|2011|4|58|77|29.5|38.8|183|224|NULL
470|2956|M|2|2011|7|48|31|65.3|65.7|603|696|NULL
470|2956|M|2|2011|8|33.5|80|20.4|13.6|54|67|NULL
470|2956|M|2|2011|5|47|30.5|63.2|64.9|565|657|NULL
470|2956|M|2|2011|6|51|56.5|52.2|37.7|92|106|NULL
470|2956|M|2|2011|2|50|30|68|68.8|325|382|NULL
470|2956|M|2|2011|3|49.5|29|66.7|69.1|474|538|NULL
470|2956|M|2|2011|4|43|51|48.6|42.2|183|225|NULL
470|2956|M|1|2011|5|63|70|45.5|54|565|658|NULL
470|2956|M|1|2011|7|64|69|45.9|54.8|603|695|NULL
470|2956|M|1|2011|8|41|96.5|13.2|13.6|53|67|NULL
470|2956|M|2|2011|12|48|13|89.6|98.2|163|163|NULL
470|2956|M|1|2011|3|64|68|48.6|56.3|473|538|NULL
470|2956|M|2|2011|11|46|69|29.7|7.3|165|166|NULL
470|2956|M|2|2012|10|71|9|97.2|100|36|36|NULL
470|2956|M|2|2012|9|58|42|63.9|63.2|631|707|NULL
470|2956|M|2|2012|1|55|47|56.5|57.2|333|369|NULL
470|2956|M|1|2012|9|56|76|34.1|44.3|630|707|NULL
470|2956|M|1|2012|2|60|71.5|39.5|49.3|334|375|NULL
470|2956|M|1|2012|4|51|88|20.6|27.8|194|223|NULL
470|2956|M|1|2012|7|58|72|39.3|50.5|615|683|NULL
470|2956|M|2|2012|2|61.5|29|74.9|72.7|334|374|NULL
470|2956|M|1|2012|11|53|97|4.8|2.4|168|168|NULL
470|2956|M|1|2012|10|63.5|25|88.9|100|36|36|NULL
470|2956|M|1|2012|3|59|68|43.9|55.2|472|520|NULL
470|2956|M|1|2012|6|55|91|18.8|22.1|101|104|NULL
470|2956|M|1|2012|8|46|99|9.8|6.7|51|60|NULL
