DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|CONTENT_AREA|YEAR|ETHNICITY|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT|ENROLLMENT_PERCENTAGE
2690|6844|E|2|2010|4|39|48|40.6|57.3|69|117|NULL
2690|6844|E|2|2010|5|29.5|41|50|64.3|6|14|NULL
2690|6844|E|1|2011|1|6|51|0|20|1|5|NULL
2690|6844|E|1|2011|5|50|68|44.4|68.4|9|19|NULL
2690|6844|E|1|2011|2|30|41.5|0|100|2|2|NULL
2690|6844|E|1|2011|3|83|60|100|66.7|3|3|NULL
2690|6844|E|1|2011|4|54.5|70|39.4|61.7|66|107|NULL
2690|6844|E|2|2011|1|73|22|100|20|1|5|NULL
2690|6844|E|2|2011|2|71|26.5|100|100|2|2|NULL
2690|6844|E|2|2011|3|60|48|66.7|66.7|3|3|NULL
2690|6844|E|2|2011|4|56|48.5|60.6|68.2|66|107|NULL
2690|6844|E|2|2011|5|48|41|55.6|68.4|9|19|NULL
2690|6844|E|1|2012|2|99|41|100|100|1|3|NULL
2690|6844|E|1|2012|3|15|42|0|66.7|3|6|NULL
2690|6844|E|1|2012|4|47|64|38.8|53.1|85|143|NULL
2690|6844|E|1|2012|5|42.5|61|44.4|65|18|40|NULL
2690|6844|E|2|2012|2|76|20|100|100|1|3|NULL
2690|6844|E|2|2012|3|19|39|0|50|3|6|NULL
2690|6844|E|2|2012|4|39|43|44.7|60.8|85|143|NULL
2690|6844|E|2|2012|5|40|44|38.9|59.5|18|42|NULL
1040|7114|M|1|2010|1|28|90|14.3|30|7|10|NULL
1040|7114|M|1|2010|2|58|48|56.8|73.1|44|52|NULL
1040|7114|M|1|2010|3|35|76|8|29|25|31|NULL
1040|7114|M|1|2010|4|59|66|45.1|53.2|51|62|NULL
1040|7114|M|1|2010|5|54|51|54.2|73.3|657|752|NULL
1040|7114|M|2|2010|4|45|28|58.3|65.6|48|63|NULL
1040|7114|M|2|2010|5|55|18|80.5|87.1|657|752|NULL
1040|7114|M|2|2010|1|53|53|42.9|40|7|10|NULL
1040|7114|M|2|2010|2|48|27|65.1|72.5|43|54|NULL
1040|7114|M|2|2010|3|61|39|52|48.4|25|31|NULL
1040|7114|M|2|2011|4|35.5|24.5|60.3|70|58|70|NULL
1040|7114|M|1|2011|3|51|88|23.8|26.9|21|26|NULL
1040|7114|M|1|2011|4|44.5|66.5|29.3|50.7|58|71|NULL
1040|7114|M|1|2011|5|58|52|54.4|71.1|641|740|NULL
1040|7114|M|1|2011|1|71|78|40|33.3|5|6|NULL
1040|7114|M|2|2011|5|49|16|76.5|85.6|639|739|NULL
1040|7114|M|2|2011|1|48|25|80|83.3|5|6|NULL
1040|7114|M|2|2011|2|47|26|76.5|75|34|48|NULL
1040|7114|M|2|2011|3|36|52|42.9|42.3|21|26|NULL
1040|7114|M|1|2011|2|63|52|61.8|68.8|34|48|NULL
1040|7114|M|1|2012|3|42.5|70|31.8|50|22|32|NULL
1040|7114|M|1|2012|4|53|67.5|34.8|51|66|98|NULL
1040|7114|M|1|2012|5|51|52.5|49.5|70.9|650|759|NULL
1040|7114|M|1|2012|1|53.5|77.5|16.7|20|6|10|NULL
1040|7114|M|1|2012|2|58.5|43.5|46.9|69.6|32|46|NULL
1040|7114|M|2|2012|1|36.5|28.5|50|40|6|10|NULL
1040|7114|M|2|2012|2|45|14.5|75|78.3|32|46|NULL
1040|7114|M|2|2012|3|40|36.5|63.6|65.6|22|32|NULL
1040|7114|M|2|2012|4|30.5|20|56.1|60.2|66|98|NULL
1040|7114|M|2|2012|5|46|14|79.2|84.6|649|759|NULL
2690|7146|H|1|2010|1|38|99|11.1|18.2|9|11|NULL
2690|7146|H|1|2010|3|16.5|99|10|7.1|10|15|NULL
2690|7146|H|1|2010|4|27|99|7|8.5|272|329|NULL
2690|7146|H|1|2010|5|33|94.5|12.8|15.9|125|168|NULL
2690|7146|H|2|2010|5|43|12|71|72|124|169|NULL
2690|7146|H|2|2010|1|59|14|66.7|54.5|9|11|NULL
2690|7146|H|2|2010|3|56.5|42|50|38.5|10|15|NULL
2690|7146|H|2|2010|4|48|41.5|58.7|53.8|271|326|NULL
2690|7146|H|1|2011|2|5|85|0|0|1|1|NULL
2690|7146|H|2|2011|5|33|27|55|55.5|109|160|NULL
2690|7146|H|1|2011|3|11.5|99|0|5.9|12|18|NULL
2690|7146|H|1|2011|4|27|99|5.4|7.9|280|375|NULL
2690|7146|H|1|2011|5|40|99|4.7|10.4|107|161|NULL
2690|7146|H|1|2011|1|14|99|0|0|11|14|NULL
2690|7146|H|2|2011|1|24|48|45.5|45.5|11|14|NULL
2690|7146|H|2|2011|2|10|22|0|100|1|1|NULL
2690|7146|H|2|2011|3|53|50|58.3|41.2|12|18|NULL
2690|7146|H|2|2011|4|32|48|43.3|46.7|284|371|NULL
2690|7146|H|1|2012|2|80|99|0|0|1|1|NULL
2690|7146|H|1|2012|3|17|99|0|8.7|20|23|NULL
2690|7146|H|1|2012|4|28|99|3.2|3.6|317|361|NULL
2690|7146|H|1|2012|5|32.5|99|5.8|10|104|140|NULL
2690|7146|H|1|2012|1|6|98|0|0|5|7|NULL
2690|7146|H|2|2012|1|28|13|80|71.4|5|7|NULL
2690|7146|H|2|2012|2|33|18|100|100|1|1|NULL
2690|7146|H|2|2012|3|31|42|42.1|31.8|19|22|NULL
2690|7146|H|2|2012|4|43|43|46.3|43.2|315|359|NULL
2690|7146|H|2|2012|5|40|16|74.8|66.9|103|139|NULL
2690|7268|E|1|2010|1|67|59|66.7|62.5|6|8|NULL
2690|7268|E|1|2010|3|66|56|66.7|63.6|3|11|NULL
2690|7268|E|1|2010|4|64.5|48.5|61.4|70.5|44|78|NULL
2690|7268|E|1|2010|5|66|44|67.6|81.5|71|108|NULL
2690|7268|E|2|2010|5|43.5|36.5|58.3|72.7|72|110|NULL
2690|7268|E|2|2010|1|28.5|58.5|33.3|37.5|6|8|NULL
2690|7268|E|2|2010|3|13|33|33.3|63.6|3|11|NULL
2690|7268|E|2|2010|4|44.5|42.5|61.4|75.6|44|78|NULL
2690|7268|E|1|2011|1|97|33|100|100|1|2|NULL
2690|7268|E|1|2011|3|54.5|58.5|50|77.8|8|9|NULL
2690|7268|E|1|2011|4|63|60|52.8|73.9|53|92|NULL
2690|7268|E|1|2011|5|60|52|66|76|53|96|NULL
2690|7268|E|2|2011|5|43|33|62.3|77.7|53|94|NULL
2690|7268|E|2|2011|1|47|11|100|66.7|1|3|NULL
2690|7268|E|2|2011|3|63|40|85.7|87.5|7|8|NULL
2690|7268|E|2|2011|4|39|37|62.3|72|53|93|NULL
2690|7268|E|1|2012|1|17|40|25|50|4|4|NULL
2690|7268|E|1|2012|2|87.5|46|100|100|2|2|NULL
2690|7268|E|1|2012|3|56.5|43|50|100|4|6|NULL
2690|7268|E|1|2012|4|54.5|51|56.2|77.6|48|76|NULL
2690|7268|E|1|2012|5|54|38|57.1|84.4|35|64|NULL
2690|7268|E|2|2012|1|11.5|33|25|50|4|4|NULL
2690|7268|E|2|2012|2|63|53.5|50|50|2|2|NULL
2690|7268|E|2|2012|3|49.5|27.5|50|83.3|4|6|NULL
2690|7268|E|2|2012|4|45.5|39|62.5|66.2|48|77|NULL
2690|7268|E|2|2012|5|53|26|68.6|82.3|35|62|NULL
2690|7351|E|1|2010|4|62.5|49|71.4|69.6|56|92|NULL
2690|7351|E|1|2010|5|80.5|51|75|80|4|5|NULL
2690|7351|E|2|2010|4|45|42|57.9|70.3|57|91|NULL
2690|7351|E|2|2010|5|63|42.5|75|80|4|5|NULL
2690|7351|E|1|2011|3|53|70|0|0|1|1|NULL
2690|7351|E|2|2011|3|13|44|0|0|1|1|NULL
2690|7351|E|2|2011|4|28|41.5|30|50.5|60|95|NULL
2690|7351|E|1|2011|4|12.5|63|6.8|43|44|96|NULL
2690|7351|E|1|2011|5|99|68.5|100|100|1|5|NULL
2690|7351|E|2|2011|5|81|39.5|100|100|2|5|NULL
2690|7351|E|1|2012|4|58.5|62|54|64.4|50|101|NULL
2690|7351|E|1|2012|5|49.5|68.5|50|80|4|5|NULL
2690|7351|E|2|2012|4|62.5|41.5|75|73.3|64|101|NULL
2690|7351|E|2|2012|5|41.5|45.5|50|80|4|5|NULL
470|7365|H|1|2010|1|24|99|0|0|1|1|NULL
470|7365|H|1|2010|3|8|99|0|0|1|3|NULL
470|7365|H|1|2010|4|65|99|8.3|6.7|12|15|NULL
470|7365|H|1|2010|5|33|97|14|17.2|43|58|NULL
470|7365|H|2|2010|1|37|34|100|100|1|1|NULL
470|7365|H|2|2010|3|4|1|100|33.3|1|3|NULL
470|7365|H|2|2010|4|19|57.5|16.7|26.7|12|15|NULL
470|7365|H|2|2010|5|39|12|75.6|71.2|45|60|NULL
2690|7411|E|1|2010|3|26|30|0|75|2|4|NULL
2690|7411|E|1|2010|4|28|51|27.9|63.6|61|88|NULL
2690|7411|E|1|2010|5|44|42|45.5|69.2|11|13|NULL
2690|7411|E|2|2010|5|47.5|36|50|71.4|12|14|NULL
2690|7411|E|2|2010|3|21.5|43|0|60|2|5|NULL
2690|7411|E|2|2010|4|28.5|43|37.1|58|62|88|NULL
2690|7411|E|1|2011|4|25.5|64.5|16|53.8|50|91|NULL
2690|7411|E|1|2011|3|50|35.5|50|100|2|4|NULL
2690|7411|E|2|2011|3|40|26.5|50|100|2|3|NULL
2690|7411|E|1|2011|5|19|70|11.1|52.9|9|17|NULL
2690|7411|E|2|2011|5|26|42|44.4|68.8|9|16|NULL
2690|7411|E|2|2011|4|34|42|44.9|64.4|49|90|NULL
2690|7411|E|1|2012|4|59.5|57.5|54.3|73.3|46|75|NULL
2690|7411|E|1|2012|5|45|63.5|16.7|75|6|16|NULL
2690|7411|E|1|2012|3|47|27|100|100|3|5|NULL
2690|7411|E|2|2012|3|51|35|50|80|2|5|NULL
2690|7411|E|2|2012|4|35|38.5|54.3|73.3|46|75|NULL
2690|7411|E|2|2012|5|6|26|14.3|68.8|7|16|NULL
2690|7488|H|1|2010|1|77|87|0|0|1|1|NULL
2690|7488|H|1|2010|3|37|95|0|16.7|3|6|NULL
2690|7488|H|1|2010|4|44|88|24.4|22.6|78|116|NULL
2690|7488|H|1|2010|5|54.5|90.5|30.8|27.5|26|40|NULL
2690|7488|H|2|2010|5|45.5|11.5|69.2|80|26|40|NULL
2690|7488|H|2|2010|1|54|13|100|100|1|1|NULL
2690|7488|H|2|2010|3|13|11|66.7|83.3|3|6|NULL
2690|7488|H|2|2010|4|51|12|83.1|75.4|77|115|NULL
2690|7488|H|1|2011|2|94|39|100|100|1|1|NULL
2690|7488|H|1|2011|3|39.5|65.5|0|0|2|3|NULL
2690|7488|H|1|2011|4|55|92|23.2|24.1|151|187|NULL
2690|7488|H|1|2011|5|63|87|35.6|34.9|45|65|NULL
2690|7488|H|2|2011|5|52|15|84.4|79.4|45|65|NULL
2690|7488|H|2|2011|2|40|6|100|100|1|1|NULL
2690|7488|H|2|2011|3|40.5|17|50|66.7|2|3|NULL
2690|7488|H|2|2011|4|51|22|68.7|68.8|150|187|NULL
2690|7488|H|1|2012|1|8|12|0|0|1|1|NULL
2690|7488|H|1|2012|2|85|24|100|100|3|4|NULL
2690|7488|H|1|2012|3|57|85.5|25|20|8|10|NULL
2690|7488|H|1|2012|4|45.5|95|21.3|22.3|150|166|NULL
2690|7488|H|1|2012|5|48|76|42.2|42|45|50|NULL
2690|7488|H|2|2012|1|9|2|100|100|1|1|NULL
2690|7488|H|2|2012|2|38|2|100|100|3|4|NULL
2690|7488|H|2|2012|3|65.5|18|100|100|8|10|NULL
2690|7488|H|2|2012|4|52|15|80.1|79|151|167|NULL
2690|7488|H|2|2012|5|44|6|88.9|94|45|50|NULL
2690|7527|M|1|2010|1|15|68|0|10|5|10|NULL
2690|7527|M|1|2010|2|52|88|50|50|2|2|NULL
2690|7527|M|1|2010|3|16.5|74.5|0|7.7|12|13|NULL
2690|7527|M|1|2010|4|17|76|6.8|18.2|207|238|NULL
2690|7527|M|1|2010|5|15|75.5|4|16.7|50|72|NULL
2690|7527|M|2|2010|1|26|51|40|30|5|10|NULL
2690|7527|M|2|2010|2|31|30.5|50|100|2|2|NULL
2690|7527|M|2|2010|3|13|47|36.4|25|11|12|NULL
2690|7527|M|2|2010|4|28|51.5|31.7|33.6|205|236|NULL
2690|7527|M|2|2010|5|28|43|32|46.6|50|73|NULL
2690|7527|M|1|2011|3|24.5|93.5|10|9.1|10|11|NULL
2690|7527|M|1|2011|4|15|88|3.2|11.5|186|218|NULL
2690|7527|M|1|2011|5|25|88.5|4.9|10.2|41|50|NULL
2690|7527|M|1|2011|1|38|90|14.3|28.6|7|7|NULL
2690|7527|M|2|2011|1|32|64|28.6|28.6|7|7|NULL
2690|7527|M|2|2011|3|38|64.5|30|18.2|10|11|NULL
2690|7527|M|2|2011|4|19|53|21.1|27.3|185|218|NULL
2690|7527|M|2|2011|5|32|37.5|39|43.8|41|49|NULL
2690|7543|E|1|2010|2|27|18|100|100|1|2|NULL
2690|7543|E|1|2010|3|96|37|100|66.7|3|6|NULL
2690|7543|E|1|2010|4|40|44|46.6|78.9|73|123|NULL
2690|7543|E|1|2010|5|61|39|72.2|85|79|127|NULL
2690|7543|M|2|2010|5|48|25|69.4|73.5|49|49|NULL
2690|7543|E|2|2010|2|92|26|100|100|1|2|NULL
2690|7543|M|2|2010|3|94|44|100|100|3|3|NULL
2690|7543|M|2|2010|4|51|29|62.1|73.3|29|30|NULL
2690|7543|E|2|2010|5|68|35|81|88.1|79|126|NULL
2690|7543|E|2|2010|3|99|28|100|66.7|3|6|NULL
2690|7543|E|2|2010|4|48|39.5|61.1|72.3|72|119|NULL
2690|7543|M|1|2010|5|33|56|25.5|68.1|47|49|NULL
2690|7543|M|1|2010|3|17|34|0|100|3|3|NULL
2690|7543|M|1|2010|4|27.5|44.5|21.4|72.4|28|29|NULL
2690|7543|E|1|2011|3|42.5|67|50|50|4|8|NULL
2690|7543|E|2|2011|2|34|41|0|100|1|1|NULL
2690|7543|E|1|2011|2|55|70|0|100|1|1|NULL
2690|7543|M|1|2011|3|59|47|75|100|4|4|NULL
2690|7543|E|1|2011|4|46|62|37.3|74.2|67|120|NULL
2690|7543|E|1|2011|5|49|54|46.8|78.8|77|118|NULL
2690|7543|E|2|2011|5|53|34.5|57.9|77|76|114|NULL
2690|7543|M|2|2011|5|58|14|73.5|93.9|49|49|NULL
2690|7543|E|2|2011|3|57.5|49.5|50|57.1|4|7|NULL
2690|7543|E|2|2011|4|41|37|53.8|68.6|65|119|NULL
2690|7543|M|2|2011|4|65|21|90.3|90.6|31|32|NULL
2690|7543|M|1|2011|4|63|49|51.6|81.2|31|32|NULL
2690|7543|M|1|2011|5|48|54|55.1|77.6|49|49|NULL
2690|7543|M|2|2011|3|48.5|12.5|100|100|4|4|NULL
2690|7543|E|1|2012|2|59|54|50|100|2|3|NULL
2690|7543|E|1|2012|1|53|18|100|50|1|2|NULL
2690|7543|E|2|2012|1|20|11|100|100|1|2|NULL
2690|7543|E|2|2012|2|71|40|100|100|2|3|NULL
2690|7543|E|1|2012|4|66|44|70.9|82.7|79|127|NULL
2690|7543|E|1|2012|5|76.5|33|87.1|90|62|90|NULL
2690|7543|M|1|2012|4|22.5|44|40.9|77.3|22|22|NULL
2690|7543|E|1|2012|3|52.5|73|33.3|50|6|10|NULL
2690|7543|M|1|2012|1|96|87|100|100|1|1|NULL
2690|7543|M|1|2012|3|33|34|33.3|100|3|3|NULL
2690|7543|E|2|2012|5|64|20|75.4|87.8|61|90|NULL
2690|7543|M|1|2012|5|51.5|43.5|54.3|87|46|46|NULL
2690|7543|E|2|2012|3|58|64|40|33.3|5|9|NULL
2690|7543|E|2|2012|4|50.5|31.5|69.2|81.1|78|127|NULL
2690|7543|M|2|2012|1|95|25|100|100|1|1|NULL
2690|7543|M|2|2012|3|73|8|100|100|3|3|NULL
2690|7543|M|2|2012|4|49|11|76.2|86.4|21|22|NULL
2690|7543|M|2|2012|5|53|13.5|73.9|91.3|46|46|NULL
470|7552|E|1|2010|2|45.5|42.5|50|100|2|6|NULL
470|7552|E|1|2010|3|35|41|40|75|5|8|NULL
470|7552|E|1|2010|4|23.5|46|16.7|55.9|24|34|NULL
470|7552|E|1|2010|5|33.5|35|50.8|86.9|118|184|NULL
470|7552|E|2|2010|5|52.5|27|68.6|85.2|118|184|NULL
470|7552|E|2|2010|2|47.5|56.5|50|83.3|2|6|NULL
470|7552|E|2|2010|3|53|39|60|75|5|8|NULL
470|7552|E|2|2010|4|45|39.5|50|52.8|24|36|NULL
470|7552|E|1|2011|2|16|36|33.3|60|3|5|NULL
470|7552|E|2|2011|5|38|29|56.9|75.7|109|169|NULL
470|7552|E|1|2011|3|35.5|56.5|16.7|81.8|6|11|NULL
470|7552|E|1|2011|4|32|66|11.5|61.7|26|47|NULL
470|7552|E|1|2011|5|37.5|50|41.8|79.8|110|168|NULL
470|7552|E|1|2011|1|55|42|66.7|100|3|4|NULL
470|7552|E|2|2011|1|50|18|100|100|3|4|NULL
470|7552|E|2|2011|2|32|37|33.3|80|3|5|NULL
470|7552|E|2|2011|3|18|27.5|33.3|81.8|6|11|NULL
470|7552|E|2|2011|4|19|50.5|16.7|46.8|24|47|NULL
470|7552|E|1|2012|2|33.5|27.5|50|71.4|4|7|NULL
470|7552|E|1|2012|3|25|40|60|80|5|5|NULL
470|7552|E|1|2012|4|45|52|46.4|66.7|28|54|NULL
470|7552|E|1|2012|5|47|36|57|85|93|153|NULL
470|7552|E|1|2012|1|78|37|66.7|100|3|3|NULL
470|7552|E|2|2012|1|89|20|100|100|3|3|NULL
470|7552|E|2|2012|2|84|36.5|100|85.7|4|7|NULL
470|7552|E|2|2012|3|67|37|80|80|5|5|NULL
470|7552|E|2|2012|4|41|43.5|46.4|48.1|28|52|NULL
470|7552|E|2|2012|5|51|27|69.9|81.2|93|154|NULL
1040|7612|E|1|2010|2|75.5|39|87.5|100|8|17|NULL
1040|7612|E|1|2010|3|45|45|75|100|4|7|NULL
1040|7612|E|1|2010|4|45|46|40|66.7|5|10|NULL
1040|7612|E|1|2010|5|60|35.5|66.1|90.6|56|117|NULL
1040|7612|M|2|2010|4|56|27|81.5|75|27|40|NULL
1040|7612|E|2|2010|2|73|26|100|94.1|7|17|NULL
1040|7612|M|2|2010|2|62|18.5|94.4|94.7|18|19|NULL
1040|7612|M|2|2010|3|63|33|83.3|84.6|12|13|NULL
1040|7612|E|2|2010|5|57|27|76.4|92.2|55|116|NULL
1040|7612|M|1|2010|4|44|56|40.7|61.5|27|39|NULL
1040|7612|E|2|2010|3|32|30|66.7|100|3|7|NULL
1040|7612|E|2|2010|4|61|47|80|70|5|10|NULL
1040|7612|M|1|2010|3|60.5|65|50|61.5|12|13|NULL
1040|7612|M|1|2010|5|48|48|52.4|74.8|372|437|NULL
1040|7612|M|1|2010|2|51|26.5|72.2|100|18|19|NULL
1040|7612|M|2|2010|5|56.5|23|82|90.1|372|439|NULL
1040|7612|E|1|2011|3|76|56|50|80|4|5|NULL
1040|7612|E|1|2011|2|51|44|70|100|10|14|NULL
1040|7612|E|2|2011|2|49.5|23|90|92.9|10|14|NULL
1040|7612|E|1|2011|4|38|56|0|53.8|5|13|NULL
1040|7612|E|2|2011|5|41|25|74.6|86.2|63|130|NULL
1040|7612|M|1|2011|3|45|68|40|44.4|15|18|NULL
1040|7612|E|2|2011|3|40.5|28|75|100|4|5|NULL
1040|7612|E|1|2011|5|49|48|44.4|86.9|63|130|NULL
1040|7612|M|1|2011|2|63|28|84|94.1|25|34|NULL
1040|7612|M|2|2011|1|64|22|71.4|80|7|10|NULL
1040|7612|M|1|2011|4|48|73|32.1|50.7|56|71|NULL
1040|7612|E|2|2011|4|58.5|40.5|50|69.2|6|13|NULL
1040|7612|M|2|2011|5|51|17.5|77.4|87.3|585|717|NULL
1040|7612|M|2|2011|2|77|17|84|94.3|25|35|NULL
1040|7612|M|1|2011|5|57|55|52.8|67.9|587|713|NULL
1040|7612|M|1|2011|1|44|65|28.6|60|7|10|NULL
1040|7612|M|2|2011|3|67|26|86.7|77.8|15|18|NULL
1040|7612|M|2|2011|4|46.5|30.5|62.5|71.8|56|71|NULL
1040|7612|E|1|2012|2|77|42.5|100|100|6|12|NULL
1040|7612|E|2|2012|1|36.5|34.5|50|50|2|2|NULL
1040|7612|E|2|2012|2|54.5|24.5|100|100|6|12|NULL
1040|7612|H|2|2012|3|68.5|4.5|100|100|4|5|NULL
1040|7612|H|2|2012|4|61|10|80|84|20|25|NULL
1040|7612|H|2|2012|5|68|4|94.8|93.2|248|293|NULL
1040|7612|E|1|2012|1|73.5|51|50|50|2|2|NULL
1040|7612|E|2|2012|4|40|42|44.4|69.2|9|13|NULL
1040|7612|E|2|2012|5|47.5|25.5|74.4|88.3|90|179|NULL
1040|7612|H|1|2012|1|74|99|0|33.3|1|3|NULL
1040|7612|E|2|2012|3|47|45.5|50|50|2|2|NULL
1040|7612|H|2|2012|2|69|2|91.7|92.3|12|13|NULL
1040|7612|M|1|2012|2|63|28|75.8|94.6|33|37|NULL
1040|7612|M|1|2012|3|65|58|46.2|68|13|25|NULL
1040|7612|M|1|2012|4|53|74|34.7|52.9|49|51|NULL
1040|7612|M|1|2012|5|55|51|55.8|74.3|536|634|NULL
1040|7612|E|1|2012|3|74|68|50|50|2|2|NULL
1040|7612|E|1|2012|4|49|55|44.4|84.6|9|13|NULL
1040|7612|E|1|2012|5|65.5|39.5|80|87.8|90|180|NULL
1040|7612|H|1|2012|2|48.5|11.5|75|76.9|12|13|NULL
1040|7612|H|1|2012|3|53|72.5|25|20|4|5|NULL
1040|7612|H|1|2012|4|53.5|80|35|40|20|25|NULL
1040|7612|H|1|2012|5|61|66|52.2|55.3|249|295|NULL
1040|7612|H|2|2012|1|18|7|100|100|1|3|NULL
1040|7612|M|1|2012|1|66|77|62.5|66.7|8|9|NULL
1040|7612|M|2|2012|1|66|35.5|62.5|77.8|8|9|NULL
1040|7612|M|2|2012|2|59|11|97|97.3|33|37|NULL
1040|7612|M|2|2012|3|62|30|69.2|68|13|25|NULL
1040|7612|M|2|2012|4|66|32|75.5|64.7|49|51|NULL
1040|7612|M|2|2012|5|60|16|85|88.1|533|629|NULL
1040|7676|E|1|2010|1|59|44|66.7|66.7|3|3|NULL
1040|7676|E|1|2010|2|62.5|30|100|100|2|4|NULL
1040|7676|E|1|2010|3|34|64|28.6|57.1|7|14|NULL
1040|7676|E|1|2010|4|58.5|53|75|84.6|8|13|NULL
1040|7676|E|1|2010|5|64|42|79.2|87|48|92|NULL
1040|7676|E|2|2010|4|83.5|43|87.5|84.6|8|13|NULL
1040|7676|E|2|2010|5|56|26.5|85.4|89.1|48|92|NULL
1040|7676|E|2|2010|1|54|52|66.7|66.7|3|3|NULL
1040|7676|E|2|2010|2|29|29|50|75|2|4|NULL
1040|7676|E|2|2010|3|64|56|42.9|71.4|7|14|NULL
1040|7676|E|2|2011|4|33|42|60|78.6|5|14|NULL
1040|7676|E|1|2011|3|32.5|55.5|12.5|56.2|8|16|NULL
1040|7676|E|1|2011|4|26|60|0|64.3|5|14|NULL
1040|7676|E|1|2011|5|45|56|38.1|81.3|42|91|NULL
1040|7676|E|1|2011|1|6|79|0|0|1|1|NULL
1040|7676|E|2|2011|5|49.5|31|66.7|80.2|42|91|NULL
1040|7676|E|2|2011|1|18|68|0|0|1|2|NULL
1040|7676|E|2|2011|2|97|76|100|100|1|2|NULL
1040|7676|E|2|2011|3|45|40|87.5|56.2|8|16|NULL
1040|7676|E|1|2011|2|88|58|100|100|1|2|NULL
1040|7676|E|1|2012|3|50|53|22.2|57.9|9|19|NULL
1040|7676|E|1|2012|4|45|43|66.7|80.8|15|26|NULL
1040|7676|E|1|2012|5|64|46|66.1|77.6|62|116|NULL
1040|7676|E|1|2012|1|35|74|0|66.7|1|3|NULL
1040|7676|E|1|2012|2|59.5|35|50|100|2|7|NULL
1040|7676|E|2|2012|1|90|54|100|100|2|3|NULL
1040|7676|E|2|2012|2|96|41|100|85.7|2|7|NULL
1040|7676|E|2|2012|3|37|31|66.7|70|9|20|NULL
1040|7676|E|2|2012|4|63|25|86.7|88.5|15|26|NULL
1040|7676|E|2|2012|5|55|23|77.8|79.3|63|116|NULL
2690|7712|E|1|2010|1|26|44|0|100|1|1|NULL
2690|7712|E|1|2010|3|90.5|67|100|75|4|8|NULL
2690|7712|E|1|2010|4|66|57|51.4|70.1|37|67|NULL
2690|7712|E|1|2010|5|55|53|67.7|76.8|31|56|NULL
2690|7712|E|2|2010|3|43|49.5|50|57.1|4|7|NULL
2690|7712|E|2|2010|4|46|44|54.1|69.7|37|66|NULL
2690|7712|E|2|2010|5|58|45|63.3|58.9|30|56|NULL
2690|7712|E|2|2010|1|36|28|100|100|1|1|NULL
2690|7712|E|1|2011|2|45|65|0|100|1|1|NULL
2690|7712|E|1|2011|3|50|67|33.3|83.3|3|6|NULL
2690|7712|E|1|2011|4|80|68|62.2|79.2|45|72|NULL
2690|7712|E|1|2011|5|84|63|77.8|86.5|27|52|NULL
2690|7712|E|2|2011|3|78|57|66.7|83.3|3|6|NULL
2690|7712|E|2|2011|4|61.5|42.5|75|79.2|44|72|NULL
2690|7712|E|2|2011|5|73|45|88.9|86.8|27|53|NULL
2690|7712|E|2|2011|2|61|26|100|100|1|1|NULL
2690|7712|E|1|2012|3|55|64|20|66.7|5|6|NULL
2690|7712|E|1|2012|4|41|47|41|72.1|39|68|NULL
2690|7712|E|1|2012|5|47|39.5|56.2|86.5|32|52|NULL
2690|7712|E|2|2012|3|47|27|100|100|5|6|NULL
2690|7712|E|2|2012|4|51.5|30|60|81.2|40|69|NULL
2690|7712|E|2|2012|5|67.5|26.5|71.9|92.3|32|52|NULL
2690|7764|E|1|2010|1|51.5|46.5|100|100|2|3|NULL
2690|7764|E|1|2010|3|55|54|66.7|66.7|3|3|NULL
2690|7764|E|1|2010|4|35|49|29.5|69.4|78|134|NULL
2690|7764|E|1|2010|5|31.5|46.5|31.2|73.6|48|72|NULL
2690|7764|E|2|2010|5|27.5|40|50|65.3|48|72|NULL
2690|7764|E|2|2010|1|54|38|100|66.7|2|3|NULL
2690|7764|E|2|2010|3|44|36|66.7|66.7|3|3|NULL
2690|7764|E|2|2010|4|37|47|39.2|64.2|79|134|NULL
2690|7764|E|1|2011|1|86.5|65.5|100|66.7|2|3|NULL
2690|7764|E|1|2011|3|29|79.5|0|25|2|4|NULL
2690|7764|E|1|2011|4|42.5|63.5|30.6|61.3|98|155|NULL
2690|7764|E|1|2011|5|45.5|58|27.8|75.9|36|58|NULL
2690|7764|E|2|2011|5|48|36|68.6|75.9|35|58|NULL
2690|7764|E|2|2011|1|25|32.5|0|66.7|2|3|NULL
2690|7764|E|2|2011|3|51.5|52|50|25|2|4|NULL
2690|7764|E|2|2011|4|45|38.5|52|68.2|98|154|NULL
2690|7764|E|1|2012|1|54|71|0|0|1|1|NULL
2690|7764|E|1|2012|2|41.5|40|50|83.3|2|6|NULL
2690|7764|E|1|2012|3|1|66|0|25|1|4|NULL
2690|7764|E|1|2012|4|34|59|22.6|53.8|93|145|NULL
2690|7764|E|1|2012|5|33|39|45.9|72.5|37|51|NULL
2690|7764|E|2|2012|1|47|49|0|0|1|1|NULL
2690|7764|E|2|2012|2|73|48.5|100|83.3|2|6|NULL
2690|7764|E|2|2012|3|15|59|0|50|1|4|NULL
2690|7764|E|2|2012|4|33|43|44.4|62|90|142|NULL
2690|7764|E|2|2012|5|39|31|62.2|70.6|37|51|NULL
