DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|TEACHER_USID|CONTENT_AREA|YEAR|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT
2690|3997|E|399704001|1|2010|25.5|50|21.4|56.2|14|16
2690|3997|E|399704005|2|2010|18|48|27.3|33.3|11|12
2690|3997|E|399704003|2|2010|24|34|42.9|42.9|7|7
2690|3997|E|399704001|2|2010|20.5|39|25|52.6|16|19
2690|3997|E|399705002|2|2010|42|37|53.3|64.7|15|17
2690|3997|E|399704004|1|2010|9.5|48|25|57.1|12|14
2690|3997|E|399704002|1|2010|7.5|50|16.7|28.6|6|7
2690|3997|E|399705003|1|2010|41.5|51.5|35.7|64.3|14|14
2690|3997|E|399704004|2|2010|5|47|25|33.3|8|9
2690|3997|E|399704002|2|2010|22.5|45|21.4|50|14|14
2690|3997|E|399705003|2|2010|30.5|35|41.7|58.3|12|12
2690|3997|E|399704005|1|2010|23|44|28.6|62.5|7|8
2690|3997|E|399704003|1|2010|31|42|28.6|71.4|14|14
2690|3997|E|399705004|1|2010|42|42|40|66.7|10|12
2690|3997|E|399705002|1|2010|32.5|50.5|21.4|53.3|14|15
2690|3997|E|399705005|1|2010|28|55.5|30|40|10|10
2690|3997|E|399705004|2|2010|10|34|33.3|60|9|10
2690|3997|E|399705001|1|2010|61|52|44.4|60|9|10
2690|3997|E|399705005|2|2010|42|35|66.7|77.8|9|9
2690|3997|E|399705001|2|2010|46|34|46.2|60|13|15
2690|3997|E|399705006|2|2010|34|29|33.3|77.8|9|9
2690|3997|E|399705006|1|2010|53|50|71.4|75|7|8
2690|3997|E|399704005|2|2011|55|32|62.5|75|8|8
2690|3997|E|399704002|2|2011|34|42|38.5|76.9|13|13
2690|3997|E|399704002|1|2011|35|60|14.3|57.1|7|7
2690|3997|E|399704001|2|2011|72|41.5|75|76.9|12|13
2690|3997|E|399705002|2|2011|22.5|40.5|40|40|10|10
2690|3997|E|399704001|1|2011|64|60|58.8|77.8|17|18
2690|3997|E|399705002|1|2011|33|66|30.8|53.8|13|13
2690|3997|E|399704003|2|2011|48.5|35.5|64.3|66.7|14|15
2690|3997|E|399704003|1|2011|53|50|50|62.5|8|8
2690|3997|E|399704004|2|2011|34|34.5|60|72.7|10|11
2690|3997|E|399704004|1|2011|74|46|60|80|15|15
2690|3997|E|399705005|1|2011|29|55|0|50|7|8
2690|3997|E|399705004|2|2011|45|35|66.7|86.7|15|15
2690|3997|E|399704005|1|2011|53|59|33.3|50|9|10
2690|3997|E|399705005|2|2011|46.5|37.5|50|66.7|6|6
2690|3997|E|399705003|2|2011|21.5|35.5|21.4|53.3|14|15
2690|3997|E|399705003|1|2011|29.5|65.5|30|50|10|10
2690|3997|E|399705001|2|2011|29|37|40|66.7|15|15
2690|3997|E|399705004|1|2011|49.5|71.5|20|36.4|10|11
2690|3997|E|399705001|1|2011|30|69|40|53.3|15|15
2690|3997|E|399704001|1|2012|65.5|37.5|80|100|10|11
2690|3997|E|399704005|2|2012|55|14|88.9|88.9|9|9
2690|3997|E|399704001|2|2012|55|30|66.7|87.5|15|16
2690|3997|E|399704007|1|2012|42|29|66.7|86.7|15|15
2690|3997|E|399704004|1|2012|40|25|80|90|10|10
2690|3997|E|399704003|2|2012|50.5|33|70|70|10|10
2690|3997|E|399704006|2|2012|60|47|80|73.3|15|15
2690|3997|E|399704004|2|2012|58|20|90.9|90.9|11|11
2690|3997|E|399704002|2|2012|66|25|77.8|90|9|10
2690|3997|E|399704002|1|2012|38.5|25.5|70|100|10|10
2690|3997|E|399704005|1|2012|52|26|61.5|92.3|13|13
2690|3997|E|399704003|1|2012|49|14|88.9|100|9|9
2690|3997|E|399705004|1|2012|34|55|38.5|53.8|13|13
2690|3997|E|399705002|1|2012|40|61|30.8|53.8|13|13
2690|3997|E|399704006|1|2012|32.5|19|87.5|88.9|8|9
2690|3997|E|399705004|2|2012|29|35|36.4|63.6|11|11
2690|3997|E|399705002|2|2012|5|25|22.2|44.4|9|9
2690|3997|E|399704007|2|2012|54.5|24|70|90|10|10
2690|3997|E|399705005|1|2012|45|54.5|37.5|50|8|8
2690|3997|E|399705003|1|2012|45|33|66.7|77.8|9|9
2690|3997|E|399705001|1|2012|71|59|42.9|42.9|7|7
2690|3997|E|399705005|2|2012|16|35.5|33.3|55.6|18|18
2690|3997|E|399705003|2|2012|29|31.5|50|83.3|12|12
2690|3997|E|399705001|2|2012|37|39|80|80|5|5
1040|4241|E|424104001|1|2010|56|41.5|62.5|81.8|8|11
1040|4241|E|424105001|2|2010|58|36|77.8|83.3|9|12
1040|4241|E|424104001|2|2010|57|30|88.9|83.3|9|12
1040|4241|E|424105002|1|2010|72|57|80|85.7|5|7
1040|4241|E|424104002|1|2010|77.5|39|87.5|100|8|12
1040|4241|E|424105002|2|2010|66|31.5|80|81.8|10|11
1040|4241|E|424104002|2|2010|54|18.5|100|90|6|10
1040|4241|E|424105003|1|2010|75|51|88.9|91.7|9|12
1040|4241|E|424104003|1|2010|67|28|87.5|88.9|8|9
1040|4241|E|424104003|2|2010|43|42|57.1|62.5|7|8
1040|4241|E|424104004|1|2010|56.5|24.5|83.3|100|6|8
1040|4241|E|424104004|2|2010|54|39|80|87.5|5|8
1040|4241|E|424105001|1|2010|77|52.5|83.3|88.9|6|9
1040|4241|E|424105003|2|2010|47|37|80|88.9|5|9
1040|4241|E|424105001|1|2011|68|51|55.6|70|9|10
1040|4241|E|424105001|2|2011|42|32|71.4|100|7|8
1040|4241|E|424104001|2|2011|25|26|44.4|70|9|10
1040|4241|E|424105002|1|2011|73|51.5|100|100|6|7
1040|4241|E|424104001|1|2011|63|44|54.5|83.3|11|12
1040|4241|E|424105002|2|2011|34|24|42.9|85.7|7|7
1040|4241|E|424104002|2|2011|46.5|26|62.5|88.9|8|10
1040|4241|E|424105003|1|2011|43|58|37.5|75|8|8
1040|4241|E|424104002|1|2011|54|41|40|83.3|5|6
1040|4241|E|424105003|2|2011|59.5|32.5|66.7|84.6|12|13
1040|4318|E|431805001|1|2010|5|53|0|0|1|1
470|4318|E|431805001|1|2010|5|53|0|0|1|1
2690|4318|E|431805001|1|2010|5|53|0|0|1|1
1040|4318|E|431805001|2|2010|41|72|0|0|1|1
470|4318|E|431805001|2|2010|41|72|0|0|1|1
2690|4318|E|431805001|2|2010|41|72|0|0|1|1
1040|4318|M|431806101|1|2010|25|89.5|0|0|4|5
470|4318|M|431806101|1|2010|25|89.5|0|0|4|5
2690|4318|M|431806101|1|2010|25|89.5|0|0|4|5
1040|4318|H|431809201|2|2010|36|27|54.5|62.5|11|18
470|4318|H|431809201|2|2010|36|27|54.5|62.5|11|18
2690|4318|H|431809201|2|2010|36|27|54.5|62.5|11|18
1040|4318|M|431806201|2|2010|19.5|68|0|20|4|5
470|4318|M|431806201|2|2010|19.5|68|0|20|4|5
2690|4318|M|431806201|2|2010|19.5|68|0|20|4|5
1040|4318|H|431810101|1|2010|30.5|96|0|0|8|11
470|4318|H|431810101|1|2010|30.5|96|0|0|8|11
2690|4318|H|431810101|1|2010|30.5|96|0|0|8|11
1040|4318|M|431807101|1|2010|18|98|0|0|3|6
470|4318|M|431807101|1|2010|18|98|0|0|3|6
2690|4318|M|431807101|1|2010|18|98|0|0|3|6
1040|4318|H|431810201|2|2010|29.5|33.5|50|40|8|12
470|4318|H|431810201|2|2010|29.5|33.5|50|40|8|12
2690|4318|H|431810201|2|2010|29.5|33.5|50|40|8|12
1040|4318|M|431807201|2|2010|66|83|0|0|1|7
470|4318|M|431807201|2|2010|66|83|0|0|1|7
2690|4318|M|431807201|2|2010|66|83|0|0|1|7
1040|4318|M|431808101|1|2010|25|99|0|0|4|8
470|4318|M|431808101|1|2010|25|99|0|0|4|8
2690|4318|M|431808101|1|2010|25|99|0|0|4|8
1040|4318|M|431808201|2|2010|41.5|72|25|25|4|9
470|4318|M|431808201|2|2010|41.5|72|25|25|4|9
2690|4318|M|431808201|2|2010|41.5|72|25|25|4|9
1040|4318|H|431809101|1|2010|48.5|99|0|0|12|17
470|4318|H|431809101|1|2010|48.5|99|0|0|12|17
2690|4318|H|431809101|1|2010|48.5|99|0|0|12|17
2690|4318|M|431807201|2|2011|31|60|14.3|0|7|7
470|4318|M|431807201|2|2011|31|60|14.3|0|7|7
1040|4318|M|431807201|2|2011|31|60|14.3|0|7|7
2690|4318|M|431808101|1|2011|11|99|0|0|13|14
470|4318|M|431808101|1|2011|11|99|0|0|13|14
1040|4318|M|431808101|1|2011|11|99|0|0|13|14
2690|4318|M|431808201|2|2011|16|77|20|25|15|16
470|4318|M|431808201|2|2011|16|77|20|25|15|16
1040|4318|M|431808201|2|2011|16|77|20|25|15|16
2690|4318|H|431809101|1|2011|47|99|33.3|20|3|5
470|4318|H|431809101|1|2011|47|99|33.3|20|3|5
1040|4318|H|431809101|1|2011|47|99|33.3|20|3|5
2690|4318|M|431806101|1|2011|32|65|0|33.3|2|3
470|4318|M|431806101|1|2011|32|65|0|33.3|2|3
1040|4318|M|431806101|1|2011|32|65|0|33.3|2|3
2690|4318|H|431809201|2|2011|40.5|17|75|100|4|6
470|4318|H|431809201|2|2011|40.5|17|75|100|4|6
1040|4318|H|431809201|2|2011|40.5|17|75|100|4|6
2690|4318|M|431806201|2|2011|19|58|33.3|33.3|3|3
470|4318|M|431806201|2|2011|19|58|33.3|33.3|3|3
1040|4318|M|431806201|2|2011|19|58|33.3|33.3|3|3
2690|4318|H|431810101|1|2011|86.5|82.5|50|44.4|8|11
470|4318|H|431810101|1|2011|86.5|82.5|50|44.4|8|11
1040|4318|H|431810101|1|2011|86.5|82.5|50|44.4|8|11
2690|4318|M|431807101|1|2011|28.5|90|0|12.5|8|8
470|4318|M|431807101|1|2011|28.5|90|0|12.5|8|8
1040|4318|M|431807101|1|2011|28.5|90|0|12.5|8|8
2690|4318|H|431810201|2|2011|37.5|7|87.5|87.5|8|10
470|4318|H|431810201|2|2011|37.5|7|87.5|87.5|8|10
1040|4318|H|431810201|2|2011|37.5|7|87.5|87.5|8|10
470|4329|M|432906101|1|2010|86|62|74.2|73.5|31|34
470|4329|M|432908103|1|2010|67|52|70.4|80.6|27|31
470|4329|M|432907203|2|2010|73|20|92.7|84.1|41|44
470|4329|M|432906102|1|2010|86|46|79.3|72.7|29|33
470|4329|M|432908104|1|2010|76|70.5|51.5|61.8|33|35
470|4329|M|432907204|2|2010|67.5|24|87.5|81.5|24|27
470|4329|M|432906103|1|2010|92.5|54.5|78.6|74.2|28|31
470|4329|M|432908105|1|2010|74|67|58.6|61.3|29|31
470|4329|M|432908101|1|2010|79|75|60|63.2|35|38
470|4329|M|432906104|1|2010|92|65|79.3|75.8|29|33
470|4329|M|432907201|2|2010|67|25|84|92.9|25|28
470|4329|M|432908102|1|2010|78.5|70|66.7|72|24|26
470|4329|M|432906201|2|2010|49|21|74.2|94.1|31|34
470|4329|M|432907202|2|2010|68|22|90.3|96.8|31|31
470|4329|M|432907102|1|2010|65|42|71.4|66.7|21|27
470|4329|M|432906202|2|2010|49|25|70.6|75.7|34|37
470|4329|M|432907104|1|2010|68|49|58.3|79.5|36|39
470|4329|M|432907103|1|2010|73|57|72.7|69.4|33|36
470|4329|M|432906203|2|2010|54|29|74.3|75.7|35|37
470|4329|M|432908204|2|2010|64|15|83.9|90.3|31|31
470|4329|M|432907101|1|2010|68|51.5|63.3|81.2|30|32
470|4329|M|432906204|2|2010|49|23|78.8|83.8|33|37
470|4329|M|432908201|2|2010|58|17|82.9|86.8|35|39
470|4329|M|432908203|2|2010|69|21|88.9|85.7|27|28
470|4329|M|432908202|2|2010|68|19.5|79.4|77.8|34|36
470|4329|M|432908205|2|2010|68|12|81.2|82.9|32|36
470|4329|M|432906203|2|2011|74|25|88.6|86.8|35|38
470|4329|M|432906104|1|2011|82.5|67.5|62.5|70.4|24|27
470|4329|M|432906202|2|2011|61.5|27|76.3|85.7|38|43
470|4329|M|432908203|2|2011|65|13|85|83.3|40|42
470|4329|M|432906201|2|2011|53|27.5|70.6|77.1|34|35
470|4329|M|432906101|1|2011|86|59.5|72.4|73.5|29|35
470|4329|M|432908204|2|2011|48|23|74.4|75.6|39|41
470|4329|M|432906103|1|2011|77.5|57.5|71.4|88.9|42|45
470|4329|M|432906102|1|2011|80|66|56.2|62.9|32|36
470|4329|M|432907104|1|2011|70|47|62.8|76.1|43|46
470|4329|M|432908201|2|2011|50|15|84.8|82.9|33|35
470|4329|M|432907201|2|2011|74|28|81.1|76.2|37|42
470|4329|M|432908103|1|2011|73.5|43|73.5|75.7|34|37
470|4329|M|432908202|2|2011|71.5|14.5|76.9|76.7|26|30
470|4329|M|432907202|2|2011|77|22|87.9|92.1|33|38
470|4329|M|432908104|1|2011|73|40|65.7|81.1|35|37
470|4329|M|432907204|2|2011|66|25|93.1|93.8|29|32
470|4329|M|432907203|2|2011|71|27|73.7|77.3|38|44
470|4329|M|432908102|1|2011|67|62|61|71.1|41|45
470|4329|M|432908101|1|2011|67|62|60|70.3|35|37
470|4329|M|432907103|1|2011|66|54|75|73.8|36|42
470|4329|M|432907102|1|2011|60|64|48.1|62.9|27|35
470|4329|M|432907101|1|2011|66|49|70.7|73.9|41|46
470|4329|M|432906204|2|2011|41.5|16.5|80|92.3|20|26
470|4329|M|432907203|2|2012|74|23|86.7|84.8|30|33
470|4329|M|432907204|2|2012|83|18|95.1|93|41|43
470|4329|M|432907104|1|2012|71|59.5|56.2|61.8|32|34
470|4329|M|432907202|2|2012|81.5|17|94.4|95.3|36|43
470|4329|M|432907201|2|2012|73|18|94.3|92.1|35|38
470|4329|M|432906104|1|2012|92.5|50|88.5|83.9|26|31
470|4329|M|432908103|1|2012|80|47|71|78.1|31|32
470|4329|M|432908102|1|2012|69|38|64.5|75.8|31|33
470|4329|M|432908101|1|2012|72|51|69|86.2|29|29
470|4329|M|432908104|1|2012|70.5|55.5|59.4|72.7|32|33
470|4329|M|432906203|2|2012|79|27|83.8|88.1|37|42
470|4329|M|432906202|2|2012|64|26|78.4|90.5|37|42
470|4329|M|432906201|2|2012|70|22|78.8|89.2|33|37
470|4329|M|432906204|2|2012|69.5|24.5|80.6|85|36|40
470|4329|M|432908201|2|2012|73|14|87.2|83.3|39|42
470|4329|M|432906103|1|2012|88|51|90.5|91.3|42|46
470|4329|M|432907101|1|2012|72|50|58.6|63.6|29|33
470|4329|M|432908202|2|2012|66|10|93.9|94.1|33|34
470|4329|M|432906101|1|2012|85|62|84.6|78.6|39|42
470|4329|M|432907102|1|2012|75|59|62.2|66.7|37|42
470|4329|M|432908203|2|2012|76|12|87.9|91.2|33|34
470|4329|M|432906102|1|2012|85.5|57.5|76.5|78.9|34|38
470|4329|M|432907103|1|2012|72|51|64.9|70|37|40
470|4329|M|432908204|2|2012|69|10|87|82.6|23|23
470|4329|M|432908105|1|2012|57|48|48.7|66.7|39|39
470|4329|M|432908205|2|2012|63|11|78.8|78.8|33|33
1040|4374|H|437409101|1|2010|47|99|11.1|11.1|9|9
1040|4374|H|437410201|2|2010|50|20|68.8|63.2|16|19
1040|4374|H|437410101|1|2010|58.5|99|0|0|16|19
1040|4374|H|437409201|2|2010|5|22|33.3|44.4|9|9
1040|4374|H|437409201|2|2011|66|44|57.1|70|7|11
1040|4374|H|437409101|1|2011|38|92|28.6|27.3|7|12
1040|4374|H|437410201|2|2011|68.5|22|80|80.8|20|26
1040|4374|H|437410101|1|2011|78.5|99|15|19.2|20|26
1040|4374|H|437410101|1|2012|56|99|13.3|27.3|15|22
1040|4374|H|437409201|2|2012|32|42|14.3|25|7|8
1040|4374|H|437409101|1|2012|44|99|0|0|5|6
1040|4374|H|437410201|2|2012|55.5|27|56.2|60.9|16|23
2690|4408|E|440804001|1|2010|72|53|60|90|10|10
2690|4408|E|440805002|2|2010|48.5|50.5|42.9|42.9|14|14
2690|4408|E|440804003|2|2010|53.5|49|62.5|75|8|8
2690|4408|E|440804001|2|2010|38|47|42.9|71.4|7|7
2690|4408|E|440805003|1|2010|44.5|48|50|83.3|6|6
2690|4408|E|440804002|2|2010|50|50|33.3|33.3|9|9
2690|4408|E|440804002|1|2010|82|48|66.7|77.8|9|9
2690|4408|E|440805002|1|2010|23|42.5|30|60|10|10
2690|4408|E|440804003|1|2010|88|44|100|100|5|5
2690|4408|E|440805001|2|2010|39.5|38.5|50|66.7|12|12
2690|4408|E|440805003|2|2010|58|54|42.9|28.6|7|7
2690|4408|E|440805001|1|2010|47|57|38.1|57.1|21|21
2690|4408|E|440804002|1|2011|88.5|73|70|72.7|10|11
2690|4408|E|440804001|2|2011|34.5|43|41.7|58.3|12|12
2690|4408|E|440804001|1|2011|79|69|61.5|69.2|13|13
2690|4408|E|440805002|2|2011|27|38|36.4|50|11|12
2690|4408|E|440804003|2|2011|41|44|40|60|15|15
2690|4408|E|440804003|1|2011|95|70|100|100|5|5
2690|4408|E|440804004|1|2011|83.5|59|70|81.8|10|11
2690|4408|E|440804002|2|2011|40|43.5|41.7|75|12|12
2690|4408|E|440804004|2|2011|18|51|14.3|28.6|7|7
2690|4408|E|440805002|1|2011|23.5|62|0|50|14|14
2690|4408|E|440805001|2|2011|42|51|45.5|54.5|11|11
2690|4408|E|440805001|1|2011|46|68.5|16.7|71.4|6|7
2690|4408|E|440804002|2|2012|53|25|100|87.5|7|8
2690|4408|E|440804003|2|2012|44|38|42.9|44.4|7|9
2690|4408|E|440804003|1|2012|45.5|61|33.3|57.1|6|7
2690|4408|E|440805001|2|2012|53.5|39|62.5|58.8|16|17
2690|4408|E|440805001|1|2012|33|39|23.1|53.8|13|13
2690|4408|E|440804002|1|2012|46.5|44|50|80|10|10
2690|4408|E|440805002|1|2012|54|65|38.5|53.8|13|13
2690|4408|E|440804001|2|2012|23|32|55.6|44.4|9|9
2690|4408|E|440804001|1|2012|33|60|42.9|75|7|8
2690|4408|E|440805002|2|2012|47.5|62|37.5|37.5|8|8
2690|4408|E|440804004|2|2012|35.5|42.5|33.3|33.3|6|6
2690|4408|E|440805003|1|2012|53|47|33.3|55.6|9|9
2690|4408|E|440804004|1|2012|24.5|39|25|55.6|8|9
2690|4408|E|440805003|2|2012|39.5|41|41.7|66.7|12|12
2690|4487|H|448709101|1|2010|37|95|15.4|17|39|48
2690|4487|H|448709201|2|2010|42|17|65.7|61.9|35|44
2690|4487|H|448710101|1|2010|42|80|25|25|36|42
2690|4487|H|448709102|1|2010|40|94.5|23.3|28.6|30|38
2690|4487|H|448709202|2|2010|33.5|22.5|55.9|64.1|34|39
2690|4487|H|448710102|1|2010|54|95|16.7|16.2|30|37
2690|4487|H|448709103|1|2010|50|95|18.9|34.8|37|46
2690|4487|H|448709203|2|2010|40|17|64.1|68.3|39|41
2690|4487|H|448710103|1|2010|26|93|20.7|18.2|29|34
2690|4487|H|448709104|1|2010|46|95|14|16.7|43|55
2690|4487|H|448709204|2|2010|44|21|65.9|69.8|41|54
2690|4487|H|448710104|1|2010|38|82.5|33.3|33.3|36|38
2690|4487|H|448709105|1|2010|40|98|10.3|28.9|29|38
2690|4487|H|448709205|2|2010|46|28|69.2|69|39|42
2690|4487|H|448710105|1|2010|33|99|20|17.8|40|46
2690|4487|H|448709106|1|2010|29|96|15.4|22.9|39|48
2690|4487|H|448709206|2|2010|53.5|28|54.2|61.3|24|32
2690|4487|H|448710106|1|2010|40.5|99|15.8|14.3|38|43
2690|4487|H|448709107|1|2010|42|96|20.6|30.8|34|40
2690|4487|H|448709207|2|2010|29|25|57.1|55.6|35|46
2690|4487|H|448710107|1|2010|25|97|16.3|16.7|43|51
2690|4487|H|448709108|1|2010|38|73|27.3|47.4|33|38
2690|4487|H|448709208|2|2010|48.5|22|55|63|20|29
2690|4487|H|448710108|1|2010|50|71|39.4|38.2|33|37
2690|4487|H|448709109|1|2010|52|98|7.1|15.6|28|32
2690|4487|H|448709209|2|2010|41.5|23|69.4|78|36|41
2690|4487|H|448710109|1|2010|27|87|7.4|10|27|31
2690|4487|H|448709110|1|2010|50|87|26.8|24.5|41|51
2690|4487|H|448709210|2|2010|49|32.5|61.3|69|31|43
2690|4487|H|448710110|1|2010|51.5|94|22.5|21.4|40|44
2690|4487|H|448709111|1|2010|41|90|10.8|27.3|37|45
2690|4487|H|448709211|2|2010|31|17.5|62.5|69.4|40|50
2690|4487|H|448710111|1|2010|29.5|94|21.9|18.9|32|40
2690|4487|H|448709112|1|2010|41.5|98|13.3|16.2|30|39
2690|4487|H|448709212|2|2010|42|30.5|52.4|64|42|50
2690|4487|H|448710112|1|2010|47|90|18.9|17.5|37|40
2690|4487|H|448709113|1|2010|55.5|83|33.3|31.7|30|42
2690|4487|H|448709213|2|2010|33|21|64|57.6|25|33
2690|4487|H|448710201|2|2010|42.5|6.5|76.3|73.2|38|49
2690|4487|H|448710210|2|2010|35|10|71.8|70.5|39|46
2690|4487|H|448710206|2|2010|46|6|83.9|74.3|31|37
2690|4487|H|448710202|2|2010|36.5|8|73.3|73.5|30|36
2690|4487|H|448710211|2|2010|42.5|2.5|83.3|81.8|42|44
2690|4487|H|448710207|2|2010|50|11|76.5|73.7|34|41
2690|4487|H|448710203|2|2010|47|3|74.2|70.6|31|35
2690|4487|H|448710212|2|2010|45|8|69.7|69.7|33|34
2690|4487|H|448710208|2|2010|37|4|69.7|68.4|33|39
2690|4487|H|448710204|2|2010|27|18|60.6|55.8|33|44
2690|4487|H|448710209|2|2010|35|7|70.6|67.6|34|39
2690|4487|H|448710205|2|2010|35|7|65.8|62.2|38|45
2690|4487|H|448709203|2|2011|46.5|31.5|47.2|59.6|36|48
2690|4487|H|448709204|2|2011|32|24|57.7|48.6|26|39
2690|4487|H|448709114|1|2011|47|82|20.8|27.3|24|34
2690|4487|H|448709115|1|2011|23|93|2.9|19.5|35|41
2690|4487|H|448709205|2|2011|23|37|41|52.2|39|47
2690|4487|H|448709201|2|2011|45.5|46|52.6|56.8|38|47
2690|4487|H|448710101|1|2011|49.5|93|22.2|21.1|36|38
2690|4487|H|448709206|2|2011|39|33.5|60|66.7|35|46
2690|4487|H|448709202|2|2011|38|26|58.1|61.5|43|52
2690|4487|H|448710102|1|2011|37|99|18.2|15.8|33|38
2690|4487|H|448709207|2|2011|40|25|60|68.2|35|47
2690|4487|H|448710107|1|2011|48.5|99|17.6|15.4|34|40
2690|4487|H|448710103|1|2011|30|79|34.5|31.2|29|34
2690|4487|H|448709208|2|2011|27|39|45.9|57.1|37|50
2690|4487|H|448710108|1|2011|45|89|28.9|26.2|38|43
2690|4487|H|448710104|1|2011|51|99|26.8|23.4|41|48
2690|4487|H|448709209|2|2011|46.5|30|56.2|58.5|32|42
2690|4487|H|448710109|1|2011|47.5|99|30.6|26.2|36|44
2690|4487|H|448710105|1|2011|55|98|20.7|20|29|35
2690|4487|H|448709210|2|2011|41.5|31|60.5|55.3|38|48
2690|4487|H|448710110|1|2011|43|96.5|17.5|16.3|40|50
2690|4487|H|448710106|1|2011|42|99|17.1|16.2|35|38
2690|4487|H|448709211|2|2011|40|21|62.1|70.3|29|37
2690|4487|H|448710111|1|2011|49.5|98.5|23.7|20|38|47
2690|4487|H|448709112|1|2011|25|96|3.3|17.1|30|41
2690|4487|H|448709212|2|2011|47|27.5|51.5|66.7|33|37
2690|4487|H|448710112|1|2011|33|97|30.3|27|33|39
2690|4487|H|448709113|1|2011|33|95.5|13.2|18.4|38|49
2690|4487|H|448709213|2|2011|38|26|54.8|62.2|31|40
2690|4487|H|448710201|2|2011|39|23|60|56.4|35|41
2690|4487|H|448709214|2|2011|44|21.5|65.6|72.7|32|33
2690|4487|H|448709101|1|2011|36|92.5|21.4|20.6|28|36
2690|4487|H|448710202|2|2011|44|8.5|84.6|80.4|39|48
2690|4487|H|448709106|1|2011|38|92|6.2|10|32|40
2690|4487|H|448709102|1|2011|41.5|77.5|26.3|31.8|38|44
2690|4487|H|448710203|2|2011|36.5|14|63.9|55.8|36|43
2690|4487|H|448709107|1|2011|34.5|93|13.3|22.5|30|41
2690|4487|H|448709103|1|2011|25|82|14.6|24.5|41|53
2690|4487|H|448710204|2|2011|39|26|61.5|61|39|42
2690|4487|H|448709108|1|2011|44|87|17.2|17.9|29|42
2690|4487|H|448709104|1|2011|41|93|4.9|13.5|41|53
2690|4487|H|448710205|2|2011|29|11|74.1|71|27|31
2690|4487|H|448709109|1|2011|50|95|16.1|15.4|31|41
2690|4487|H|448709105|1|2011|39|95|12.1|19|33|44
2690|4487|H|448710206|2|2011|38|18|63.6|61.2|44|51
2690|4487|H|448709110|1|2011|30|91|17.1|26|41|50
2690|4487|H|448710211|2|2011|50.5|19|62.5|53.3|24|31
2690|4487|H|448710207|2|2011|45|19|78|71.1|41|46
2690|4487|H|448709111|1|2011|35|96|6.1|20|33|40
2690|4487|H|448710212|2|2011|39|6.5|71.8|65.9|39|45
2690|4487|H|448710208|2|2011|56|21|68.6|68.3|35|41
2690|4487|H|448710210|2|2011|33.5|10|85.3|77.5|34|42
2690|4487|H|448710209|2|2011|38|17.5|73|67.4|37|46
2690|4487|H|448709215|2|2011|46|26|54.1|63.4|37|44
2690|4487|H|448709207|2|2012|26|18|54.8|55.6|31|45
2690|4487|H|448709204|2|2012|47.5|19|60.5|60.5|38|43
2690|4487|H|448709203|2|2012|45|15|68.6|66.7|35|45
2690|4487|H|448709209|2|2012|31|33|45.5|47.6|33|42
2690|4487|H|448709208|2|2012|28|17|60|51.2|35|43
2690|4487|H|448709201|2|2012|31|20|65.1|70.6|43|51
2690|4487|H|448709210|2|2012|27|20|56.8|68.1|37|47
2690|4487|H|448709206|2|2012|38.5|20|64.7|57.1|34|42
2690|4487|H|448709202|2|2012|38|14|72.4|78.4|29|37
2690|4487|H|448709211|2|2012|43|23|71.9|73.2|32|41
2690|4487|H|448710111|1|2012|60|99|17.5|17.1|40|41
2690|4487|H|448709112|1|2012|49|94|16.1|20.5|31|39
2690|4487|H|448709212|2|2012|40|11.5|60|67.6|30|37
2690|4487|H|448710112|1|2012|47|99|16.1|13.9|31|36
2690|4487|H|448709113|1|2012|44.5|97.5|15.4|23.7|26|38
2690|4487|H|448709213|2|2012|36.5|21|67.6|57.8|34|45
2690|4487|H|448710201|2|2012|45.5|6.5|65.6|64.7|32|34
2690|4487|H|448709205|2|2012|38|18|63.3|60|30|35
2690|4487|H|448709101|1|2012|38|97.5|6.7|16.7|30|36
2690|4487|H|448710202|2|2012|56|11|74.4|69.6|43|46
2690|4487|H|448710101|1|2012|53.5|99|15.9|14.6|44|48
2690|4487|H|448709102|1|2012|34|95|11.1|22.2|27|36
2690|4487|H|448710203|2|2012|56|5|78.4|75|37|40
2690|4487|H|448710102|1|2012|44|94|24.2|24.3|33|37
2690|4487|H|448709103|1|2012|33|89|19|22.2|42|45
2690|4487|H|448710204|2|2012|55|13|73.9|72|46|50
2690|4487|H|448710103|1|2012|54.5|99|14.3|15.9|42|44
2690|4487|H|448709104|1|2012|43|92|8.7|10|23|30
2690|4487|H|448710205|2|2012|62.5|18|64.7|66.7|34|36
2690|4487|H|448710104|1|2012|49|96.5|12.5|12|48|50
2690|4487|H|448709105|1|2012|26.5|96|9.1|14.3|44|56
2690|4487|H|448710206|2|2012|49|7|75.5|74|49|50
2690|4487|H|448710105|1|2012|53|99|20.5|19.5|39|41
2690|4487|H|448709106|1|2012|34|94.5|3.1|11.1|32|45
2690|4487|H|448710207|2|2012|40|21|67.4|68.2|43|44
2690|4487|H|448710106|1|2012|44|99|8.1|7.3|37|41
2690|4487|H|448709107|1|2012|34|85|18.5|21.1|27|38
2690|4487|H|448710208|2|2012|48|28|69.2|68.3|39|41
